"종목코드","cb_all","label_all","category","title1","date","news","urls","label_pred","year","매출액","자산총계","영업이익률","부채비율","EPS","buliding","buildingyear"
27390,"한화갤러리아타임월드",15340,"비리의혹","한화갤러리아, 면세점 특혜 파문에 '52주 신저가'",2017-07-12,"[이데일리 오희나 기자] 한화갤러리아타임월드가 면세점 특혜 논란에 52주 신저가를 기록했다. 12일 오전 9시49분 현재 한화갤러리아타임월드(027390)는 전거래일보다 3.06%(950원) 내린 3만100원에 거래되고 있다. 장중 2만9550원까지 떨어지며 52주 신저가를 기록하기도 했다.  전날 감사원은 관세청에 대한 감사결과를 발표하면서 박근혜 정부 시절 면세점 사업자 선정과정에서 청와대 지시로 서울지역 시내면세점 특허 발급을 추진했다고 밝혔다. 이 과정에서 관세청은 2015년 7월 면세점 특허 발급 당시 한화갤러리아타임월드에 실제보다 240점 많은 점수를 받아 호텔롯데를 제치고 면세점 사업자로 선정됐다. 감사원은 관세청 관계자를 검찰에 고발 및 수사 의뢰했다.오희나 (hnoh","https://finance.naver.com/news/market_special_read.nhn?article_id=0003871834&office_id=018&type=title&keyword=","비리의혹",2017,2848,4840,-4.32,96.84,-3109,"1979.05.30",1979
27390,"한화갤러리아타임월드",9759,"실적부진","한화갤러리아타임월드, 신용등급 강등 소식에 하락",2017-12-20,"한화갤러리아타임월드가 신용등급 강등 소식에 하락하고 있다. 20일 오전 9시16분 현재 한화갤러리아타임월드는 전날보다 2000원(4.77%) 하락한 3만9950원에 거래되고 있다. 전날 한국기업평가는 한화갤러리아타임월드의 신용등급을 A-에서 BBB+로 강등했다. 2015년말 서울 시내면세점을 연 뒤 대규모 영업적자를 기록하면서 재무안정성이 악화된 데 따른 것이다.배인해 한국기업평가 선임연구원은 ""면세점 부진으로 재무구조가 저하됐고 면세업계 경쟁완화 가능성과 시장 지위 개선여부가 불확실하다""며 ""수익성·재무안정성 개선폭이 제한적일 것이라는 판단과 전망을 반영했다""고 설명했다.고은빛 한경닷컴 기자 silverlight","https://finance.naver.com/news/market_special_read.nhn?article_id=0003867670&office_id=015&type=title&keyword=","실적부진",2017,2848,4840,-4.32,96.84,-3109,"1979.05.30",1979
27390,"한화갤러리아타임월드",11435,"실적부진","한화갤러리아타임월드, 2019년까지 적자 지속 전망 나와…5%↓",2017-11-06,"[아시아경제 문채석 기자]한화갤러리아타임월드의 적자가 2019년까지 지속될 것이란 전망이 나오면서 주가가 5% 넘게 내리고 있다. 6일 오후 2시32분 현재 한화갤러리아타임월드는 전 거래일보다 1800원(5.04%) 내린 3만3900원에 거래되고 있다. 한화갤러리아타임월드는 지난 3일 3분기 잠정 영업이익이 흑자전환해 1억3600만원을 기록했다고 공시했다. 하지만 장기적으로 실적이 오를 지는 미지수다. 김규리 신한금융투자 연구원은 ""일회성 이익과 면세점 적자폭이 축소지만 백화점 부가세 환입 관련 일회성 이익 영향을 빼면 43억원 적자""라고 분석했다.김 연구원은 이 회사가 4분기에 총매출액을 전년 동기보다 8.1% 증가한 2431억원, 영업이익은 60억원을 거둘 것으로 내다봤다. 김 연구원은 ""3분기 면세점 적자 폭 축소는 긍정적이지만 단기간 내 흑자전환은 쉽지 않아 보여 4분기에 영업손실 70억원을 거둘 것으로 보인다""며 ""연말 제주 면세점 철수를 감안해도 내년에 188억원, 2019년엔 130억원 영업손실을 기록할 것""으로 예상했다. 문채석 기자 chaeso","https://finance.naver.com/news/market_special_read.nhn?article_id=0004112168&office_id=277&type=title&keyword=","실적부진",2017,2848,4840,-4.32,96.84,-3109,"1979.05.30",1979
27410,"BGF",15903,"대규모매도","BGF리테일, 홍석희·홍라희 대량매각 소식에 하락",2017-06-23,"
BGF리테일(027410)이 홍석현 전 중앙일보·JTBC 회장과 홍라현 전 삼성미술관 리움 총괄부관장의 지분 매각 소식에 하락하고 있다.23일 오전 9시 18분 현재 BGF리테일은 전날보다 6.36%(7000원) 하락한 10만3000원에 거래 중이다.금융투자업계에 따르면 전날 홍 전 회장과 홍 전 부관장은 BGF리테일 주식 252만주를 매각한 것으로 전해졌다. 대량매각 규모는 약 2000억원 대 규모인 것으로 추정된다.[박현익 기자 beepark","https://finance.naver.com/news/market_special_read.nhn?article_id=0000373760&office_id=366&type=title&keyword=","비리의혹",2017,861,19176,9.31,103.53,3704,"1994.12.01",1994
27410,"BGF",10209,"고점논란","BGF리테일, 분할 재상장 '上'..BGF, 하한가 ""희비 갈려""",2017-12-08,"[이데일리 오희나 기자] BGF리테일이 분할 재상장후 가격제한폭까지 올랐다. 반면 BGF는 하한가로 직행했다. 8일 오전 9시4분 현재 BGF리테일(282330)은 시초가 대비 29.77%(4만4500원) 오른 19만4000원에 거래되고 있다. 같은 시간 BGF(027410)는 시초가 대비 29.94%(1만2200원) 내린 2만8550원에 거래되고 있다. 이날 BGF리테일은 사업회사인 BGF리테일과 지주회사인 BGF로 분할 재상장했다. 지주회사인 BGF는 사우스스프링스와 BGF네트웍스를 비롯한 대부분 계열사가 포함되며, 사업회사인 BGF리테일은 편의점 사업과 관련된 계열사를 보유한다.  주영훈 유진투자증권 연구원은 “BGF리테일의 시초 가격이 기준가인 7만4700원의 -50%~200% 범위 내에서 형성될 것”이라며 “주식수가 대폭 줄어들며 기준가가 적정 기업가치보다 현저하게 낮게 형성된 만큼 단기 주가 상승여력이 매우 클 것”이라고 판단했다.오희나 (hnoh","https://finance.naver.com/news/market_special_read.nhn?article_id=0003987847&office_id=018&type=title&keyword=","재상장",2017,861,19176,9.31,103.53,3704,"1994.12.01",1994
27410,"BGF",14369,"제도적이슈","BGF리테일, 최저임금 등 악재 우려 지속..'약세'",2017-08-09,"[이데일리 함정선 기자] 우려로 3일 연속 약세를 나타내고 있다. 9일 오전 9시7분 현재 BGF리테일(027410)은 전일 대비 2.15%(1900원) 내린 8만6600원에 거래되고 있다. BGF리테일은 2분기 영업이익이 전년동기대비 22.5% 증가하는 등 기장 기대치를 총족하는 실적을 기록했다. 그러나 최저임금 등에 대한 비용 부담, 점포 증가에 따른 경쟁 심화 등 우려가 지속되며 약세를 지속하고 있다.함정선 (mint","https://finance.naver.com/news/market_special_read.nhn?article_id=0003893795&office_id=018&type=title&keyword=","실적부진",2017,861,19176,9.31,103.53,3704,"1994.12.01",1994
27410,"BGF",15183,"제도적이슈","최저임금 인상 소식에 대형마트 편의점주 4~5% 하락",2017-07-17,"내년 최저임금이 7350원으로 책정됐다는 소식에 편의점과 할인마트 사업을 하는 관련주 주가가 4~5% 하락하고 있다.17일 오전 10시 20분 현재 이마트(139480)의 주가는 전날보다 1만1500원(4.71%) 하락한 23만30000원에 거래되고 있다. 편의점 GS25를 보유한 GS리테일(007070)은 전날보다 2900원(5.86%) 내린 4만6600원, 편의점 CU를 보유한 BGF리테일(027410)은 전날보다 4500원(4.64%) 내린 9만2000원을 기록하고 있다.유통사업 롯데마트를 진행하는 롯데쇼핑(023530)의 주가는 2% 가량 하락 중이다. 증시 전문가들은 롯데쇼핑은 인터넷 쇼핑 사업도 함께 하고 있어 하락률이 덜한 것으로 분석했다.15일 최저임금위원회는 내년도 최저임금을 올해보다 16.4% 올린 7530원으로 결정했다고 발표했다. 증시 전문가들은 아르바이트 임금 등에 부담을 느끼는 편의점 점주들의 수익성 악화가 예상된다고 전망했다. 상황이 이렇게 되면 본사 차원의 지원책이 필요하기 때문에 궁극적으로 편의점 본사 기업실적에 영향을 미칠 것이라는 전망이다.남성현 한화투자증권 연구원은 “일 매출 185만원인 편의점 가맹점주의 월 수익을 400만원 전후라고 가정할 때, 최저임금이 이대로 시행되면 2020년쯤엔 편의점주의 실적이 절반으로 줄어들 것”이라고 전망했다.다만 이번 주가 하락을 오히려 매수 기회로 삼으라는 분석도 나왔다. 양지혜 메리츠종금증권 연구원은 “편의점주는 여전히 글로벌 경쟁사 대비 주가 수준이 싼 편이고, 나올만한 악재는 모두 나왔다”며 “오히려 정부 차원의 세제지원책 등은 반영이 안 된 상황이라 과도한 주가 하락은 오히려 매수 기회”라고 말했다.[연지연 기자 actress","https://finance.naver.com/news/market_special_read.nhn?article_id=0000376350&office_id=366&type=title&keyword=","제도적이슈",2017,861,19176,9.31,103.53,3704,"1994.12.01",1994
27410,"BGF",10083,"고점논란","BGF, 재상장 후 '반토막'…BGF리테일도 3일만에 하락",2017-12-12,"기업분할 후 재상장한 지주사 BGF의 주가가 사흘 만에 반토막(약 57%)이 났다. BGF의 주가는 재상장 당시 기준 시가(4만750원) 대비 50% 이상 빠진 17000원선에거 거래되고 있다. 12일 오전 9시32분 현재 BGF는 전날보다 15% 내린 1만7000원에 거래되고 있다. 이 회사 주가는 재상장 첫날(8일)에 이어 전날까지 이틀 연속 하한가(가격제한폭)를 기록했었다. 사업회사 BGF리테일은 3거래일 만에 하락세로 돌아섰다. BGF리테일은 재상장 첫날 상한가(29.77% 상승)를 기록한데 이어 전날에도 28%가량 주가가 치솟았다. 같은 시간 BGF리테일은 전날 대비 7.44% 하락한 23만원에 거래되고 있다.  정현영 한경닷컴 기자 jhy","https://finance.naver.com/news/market_special_read.nhn?article_id=0003864043&office_id=015&type=title&keyword=","재상장",2017,861,19176,9.31,103.53,3704,"1994.12.01",1994
27410,"BGF",16339,"재상장","BGF리테일, 인적분할 소식에 '약세'",2017-06-09,"[이데일리 오희나 기자] BGF리테일(027410)이 인적분할 소식에 약세를 보이고 있다. 9일 오전 9시5분 현재 BGF리테일(027410)은 전거래일보다 1.45%(2000원) 내린 13만6000원에 거래되고 있다.  전날 장마감후 BGF리테일은 인적분할을 통한 지주사 전환을 발표했다. 투자회사인 BGF가 존속기업이며 사업회사인 BGF리테일이 신설기업이 될 예정이다. 분할로 인한 기업가치 재평가 부분이 크지 않다는 증권가 분석이 영향을 미친 것으로 보인다. 이날 이지영 NH투자증권 연구원은 “통상 기업 분할 시 자회사 가치 재평가 효과를 기대할 수 있으나 이번의 경우는 대부분 자회사가 편의점과 연계된 사업이라 다르게 평가할 부분이 없다”며 “이미 편의점이 충분한 밸류에이션 프리미엄을 받고 있어 저평가 해소도 기대하기 어렵다”고 분석했다.오희나 (hnoh","https://finance.naver.com/news/market_special_read.nhn?article_id=0003845760&office_id=018&type=title&keyword=","재상장",2017,861,19176,9.31,103.53,3704,"1994.12.01",1994
27740,"마니커",14192,"기타","계란 파동 불똥 튈라…하림·마니커↓",2017-08-16,"[이데일리 이명철 기자] ‘살충제 계란’ 파동에 확산되면서 계란은 물론 닭고기까지 영향을 미칠 것이라는 우려에 관련주가 약세다.16일 오전 9시6분 현재 하림(136480)과 마니커(027740) 주가는 전거래일대비 각각 2.73%, 2.42% 내린 4635원, 685원을 기록 중이다. 닭고기 안정성에 대한 우려가 소비심리를 위축할 것이라는 예상이 반영된 것으로 풀이된다.이날 업계에 따르면 국내 계란에서 살충제 성분인 ‘피프로닐’이 검출돼 정부는 모든 양계농장 달걀 출하와 시중 유통을 금지했다. 이에 닭고기 안정성을 검증하라는 요구도 나타나는 상황이다. 다만 살충제 성분이 검출된 농가 닭은 산란계로 식용인 육계와는 다르다는 게 전문가 설명이다.이명철 (twomc","https://finance.naver.com/news/market_special_read.nhn?article_id=0003898765&office_id=018&type=title&keyword=","비리의혹",2017,2298,2120,-1.52,117.92,8,"1985.09.27",1985
28050,"삼성엔지니어링",13806,"비리의혹","이재용 공판 시작, 긴장한 삼성그룹株 대체로 약세",2017-08-25,"[이데일리 이명철 기자] 이재용 삼성전자 부회장에 대한 뇌물공여 등의 혐의 1심 선고 공판이 시작하면서 삼성그룹 계열사 주가가 혼조세를 나타내고 있다.25일 오후 3시12분 현재 삼성물산(028260) 주가는 2.58% 내린 13만2000원, 삼성에스디에스(018260) 삼성전자(005930) 삼성전기(009150) 제일기획(030000) 등이 약세다. 삼성엔지니어링(028050)은 장중 상승폭이 7%까지 올랐다가 현재 4%대로 내려갔다. 삼성중공업(010140) 삼성생명(032830) 등은 상승세다. 1심 선고 결과에 관심이 쏠리면서 투자심리 또한 긴장감을 나타내는 것으로 풀이된다.서울중앙지법 형사 27부는 이날 오후 2시30분 이재용 부회장 등 삼성 전현직 임직원에 대한 선고 공판을 시작했다.이명철 (twomc","https://finance.naver.com/news/market_special_read.nhn?article_id=0003906851&office_id=018&type=title&keyword=","비리의혹",2017,70094,55201,1,454.12,190,"1978.10.19",1978
28050,"삼성엔지니어링",11733,"실적부진","삼성엔지니어링, 3Q 실적 부진에 하락세",2017-10-30,"[이데일리 윤필호 기자] 삼성엔지니어링(028050)이 올해 3분기 실적 부진에 하락세를 보이고 있다.30일 오전 9시56분 현재 삼성엔지니어링 주가는 전 거래일 대비 4.00%(500원) 하락한 1만2000원에 거래되고 있다.회사는 지난 27일 3분기 영업이익이 153억원으로 전년동기대비 71% 줄었다고 공시했다. 같은 기간 매출액은 1조2942억원으로 20% 감소했다.김선미 KTB투자증권 연구원은 “해외 현안 PJT 준공 시기가 지연됐고 기대 중인 해외 수주 계약 또한 올해 말에서 내년초로 밀림에 따라 내년 이후 실적은 하향 조정됐다”면서도 “해외 수주 이미 장기간 지연됐음을 고려하면 수주계약 시점은 오히려 가시화 중이다”고 언급했다.윤필호 (nothing","https://finance.naver.com/news/market_special_read.nhn?article_id=0003957243&office_id=018&type=title&keyword=","실적부진",2017,70094,55201,1,454.12,190,"1978.10.19",1978
